representation,patient_a,patient_b,conditional_same_set
4-view,TCGA-BP-4994,TCGA-CJ-6028,0.0
4-view,TCGA-BP-4994,TCGA-CJ-6030,0.0
4-view,TCGA-BP-4994,TCGA-CJ-6033,0.0
4-view,TCGA-BP-4994,TCGA-CZ-4859,0.5
4-view,TCGA-BP-4994,TCGA-CZ-4863,0.5
4-view,TCGA-BP-4994,TCGA-CZ-4865,0.0
4-view,TCGA-BP-4994,TCGA-CZ-5451,0.6666666666666666
4-view,TCGA-BP-4994,TCGA-CZ-5462,0.0
4-view,TCGA-BP-4994,TCGA-CZ-5468,0.0
4-view,TCGA-BP-4994,TCGA-CZ-5984,0.0
4-view,TCGA-BP-4994,TCGA-CZ-5985,0.0
4-view,TCGA-BP-4994,TCGA-CZ-5988,0.0
4-view,TCGA-BP-4994,TCGA-G6-A5PC,0.0
4-view,TCGA-BP-4994,TCGA-G6-A8L7,0.0
4-view,TCGA-BP-4995,TCGA-BP-4999,0.6666666666666666
4-view,TCGA-BP-4995,TCGA-BP-5000,0.0
4-view,TCGA-BP-4995,TCGA-BP-5001,0.5
4-view,TCGA-BP-4995,TCGA-BP-5004,0.6666666666666666
4-view,TCGA-BP-4995,TCGA-BP-5006,0.6666666666666666
4-view,TCGA-BP-4995,TCGA-BP-5007,0.6666666666666666
4-view,TCGA-BP-4995,TCGA-BP-5009,0.0
4-view,TCGA-BP-4995,TCGA-BP-5010,0.0
4-view,TCGA-BP-4995,TCGA-BP-5174,1.0
4-view,TCGA-BP-4995,TCGA-BP-5175,0.0
4-view,TCGA-BP-4995,TCGA-BP-5180,0.0
4-view,TCGA-BP-4995,TCGA-BP-5181,0.6666666666666666
4-view,TCGA-BP-4995,TCGA-BP-5183,0.3333333333333333
4-view,TCGA-BP-4995,TCGA-BP-5184,0.6666666666666666
4-view,TCGA-BP-4995,TCGA-BP-5186,1.0
4-view,TCGA-BP-4995,TCGA-BP-5187,0.6666666666666666
4-view,TCGA-BP-4995,TCGA-BP-5189,0.7999999999999999
4-view,TCGA-BP-4995,TCGA-BP-5190,0.8333333333333334
4-view,TCGA-BP-4995,TCGA-BP-5191,0.0
4-view,TCGA-BP-4995,TCGA-BP-5192,0.6666666666666666
4-view,TCGA-BP-4995,TCGA-BP-5194,0.6666666666666666
4-view,TCGA-BP-4995,TCGA-BP-5195,0.6666666666666666
4-view,TCGA-BP-4995,TCGA-BP-5196,0.0
4-view,TCGA-BP-4995,TCGA-BP-5199,0.0
4-view,TCGA-BP-4995,TCGA-BP-5200,0.0
4-view,TCGA-BP-4995,TCGA-CJ-4637,0.0
4-view,TCGA-BP-4995,TCGA-CJ-4641,0.0
4-view,TCGA-BP-4995,TCGA-CJ-4900,0.0
4-view,TCGA-BP-4995,TCGA-CJ-4902,0.0
4-view,TCGA-BP-4995,TCGA-CJ-4903,0.0
4-view,TCGA-BP-4995,TCGA-CJ-4904,0.6666666666666666
4-view,TCGA-BP-4995,TCGA-CJ-4923,0.0
4-view,TCGA-BP-4995,TCGA-CJ-6027,0.0
4-view,TCGA-BP-4995,TCGA-CJ-6028,0.0
4-view,TCGA-BP-4995,TCGA-CJ-6030,0.0
4-view,TCGA-BP-4995,TCGA-CJ-6033,0.0
4-view,TCGA-BP-4995,TCGA-CZ-4859,0.5
4-view,TCGA-BP-4995,TCGA-CZ-4863,0.5
4-view,TCGA-BP-4995,TCGA-CZ-4865,0.0
4-view,TCGA-BP-4995,TCGA-CZ-5451,0.6666666666666666
4-view,TCGA-BP-4995,TCGA-CZ-5462,0.0
4-view,TCGA-BP-4995,TCGA-CZ-5468,0.0
4-view,TCGA-BP-4995,TCGA-CZ-5984,0.0
4-view,TCGA-BP-4995,TCGA-CZ-5985,0.0
4-view,TCGA-BP-4995,TCGA-CZ-5988,0.0
4-view,TCGA-BP-4995,TCGA-G6-A5PC,0.0
4-view,TCGA-BP-4995,TCGA-G6-A8L7,0.0
4-view,TCGA-BP-4999,TCGA-BP-5000,0.0
4-view,TCGA-BP-4999,TCGA-BP-5001,0.5
4-view,TCGA-BP-4999,TCGA-BP-5004,1.0
4-view,TCGA-BP-4999,TCGA-BP-5006,1.0
4-view,TCGA-BP-4999,TCGA-BP-5007,1.0
4-view,TCGA-BP-4999,TCGA-BP-5009,0.0
4-view,TCGA-BP-4999,TCGA-BP-5010,0.0
4-view,TCGA-BP-4999,TCGA-BP-5174,0.6666666666666666
4-view,TCGA-BP-4999,TCGA-BP-5175,0.0
4-view,TCGA-BP-4999,TCGA-BP-5180,0.0
4-view,TCGA-BP-4999,TCGA-BP-5181,1.0
4-view,TCGA-BP-4999,TCGA-BP-5183,0.6666666666666666
4-view,TCGA-BP-4999,TCGA-BP-5184,1.0
4-view,TCGA-BP-4999,TCGA-BP-5186,0.6666666666666666
4-view,TCGA-BP-4999,TCGA-BP-5187,1.0
4-view,TCGA-BP-4999,TCGA-BP-5189,0.39999999999999997
4-view,TCGA-BP-4999,TCGA-BP-5190,0.8571428571428571
4-view,TCGA-BP-4999,TCGA-BP-5191,0.0
4-view,TCGA-BP-4999,TCGA-BP-5192,1.0
4-view,TCGA-BP-4999,TCGA-BP-5194,1.0
4-view,TCGA-BP-4999,TCGA-BP-5195,1.0
4-view,TCGA-BP-4999,TCGA-BP-5196,0.0
4-view,TCGA-BP-4999,TCGA-BP-5199,0.0
4-view,TCGA-BP-4999,TCGA-BP-5200,0.0
4-view,TCGA-BP-4999,TCGA-CJ-4637,0.0
4-view,TCGA-BP-4999,TCGA-CJ-4641,0.0
4-view,TCGA-BP-4999,TCGA-CJ-4900,0.0
4-view,TCGA-BP-4999,TCGA-CJ-4902,0.0
4-view,TCGA-BP-4999,TCGA-CJ-4903,0.0
4-view,TCGA-BP-4999,TCGA-CJ-4904,1.0
4-view,TCGA-BP-4999,TCGA-CJ-4923,0.0
4-view,TCGA-BP-4999,TCGA-CJ-6027,0.0
4-view,TCGA-BP-4999,TCGA-CJ-6028,0.0
4-view,TCGA-BP-4999,TCGA-CJ-6030,0.0
4-view,TCGA-BP-4999,TCGA-CJ-6033,0.0
4-view,TCGA-BP-4999,TCGA-CZ-4859,0.5
4-view,TCGA-BP-4999,TCGA-CZ-4863,0.5
4-view,TCGA-BP-4999,TCGA-CZ-4865,0.0
4-view,TCGA-BP-4999,TCGA-CZ-5451,1.0
4-view,TCGA-BP-4999,TCGA-CZ-5462,0.0
4-view,TCGA-BP-4999,TCGA-CZ-5468,0.0
4-view,TCGA-BP-4999,TCGA-CZ-5984,0.0
4-view,TCGA-BP-4999,TCGA-CZ-5985,0.0
4-view,TCGA-BP-4999,TCGA-CZ-5988,0.0
4-view,TCGA-BP-4999,TCGA-G6-A5PC,0.0
4-view,TCGA-BP-4999,TCGA-G6-A8L7,0.0
4-view,TCGA-BP-5000,TCGA-BP-5001,0.5
4-view,TCGA-BP-5000,TCGA-BP-5004,0.0
4-view,TCGA-BP-5000,TCGA-BP-5006,0.0
4-view,TCGA-BP-5000,TCGA-BP-5007,0.0
4-view,TCGA-BP-5000,TCGA-BP-5009,1.0
4-view,TCGA-BP-5000,TCGA-BP-5010,0.5
4-view,TCGA-BP-5000,TCGA-BP-5174,0.0
4-view,TCGA-BP-5000,TCGA-BP-5175,0.5
4-view,TCGA-BP-5000,TCGA-BP-5180,1.0
4-view,TCGA-BP-5000,TCGA-BP-5181,0.0
4-view,TCGA-BP-5000,TCGA-BP-5183,0.5
4-view,TCGA-BP-5000,TCGA-BP-5184,0.0
4-view,TCGA-BP-5000,TCGA-BP-5186,0.0
4-view,TCGA-BP-5000,TCGA-BP-5187,0.0
4-view,TCGA-BP-5000,TCGA-BP-5189,0.0
4-view,TCGA-BP-5000,TCGA-BP-5190,0.0
4-view,TCGA-BP-5000,TCGA-BP-5191,0.5
4-view,TCGA-BP-5000,TCGA-BP-5192,0.0
4-view,TCGA-BP-5000,TCGA-BP-5194,0.0
4-view,TCGA-BP-5000,TCGA-BP-5195,0.0
4-view,TCGA-BP-5000,TCGA-BP-5196,0.5
4-view,TCGA-BP-5000,TCGA-BP-5199,0.5
4-view,TCGA-BP-5000,TCGA-BP-5200,1.0
4-view,TCGA-BP-5000,TCGA-CJ-4637,0.5
4-view,TCGA-BP-5000,TCGA-CJ-4641,0.5
4-view,TCGA-BP-5000,TCGA-CJ-4900,0.5
4-view,TCGA-BP-5000,TCGA-CJ-4902,0.5
4-view,TCGA-BP-5000,TCGA-CJ-4903,1.0
4-view,TCGA-BP-5000,TCGA-CJ-4904,0.0
4-view,TCGA-BP-5000,TCGA-CJ-4923,0.5
4-view,TCGA-BP-5000,TCGA-CJ-6027,1.0
4-view,TCGA-BP-5000,TCGA-CJ-6028,0.5
4-view,TCGA-BP-5000,TCGA-CJ-6030,1.0
4-view,TCGA-BP-5000,TCGA-CJ-6033,0.5
4-view,TCGA-BP-5000,TCGA-CZ-4859,0.5
4-view,TCGA-BP-5000,TCGA-CZ-4863,0.0
4-view,TCGA-BP-5000,TCGA-CZ-4865,1.0
4-view,TCGA-BP-5000,TCGA-CZ-5451,0.0
4-view,TCGA-BP-5000,TCGA-CZ-5462,1.0
4-view,TCGA-BP-5000,TCGA-CZ-5468,0.5
4-view,TCGA-BP-5000,TCGA-CZ-5984,1.0
4-view,TCGA-BP-5000,TCGA-CZ-5985,0.5
4-view,TCGA-BP-5000,TCGA-CZ-5988,1.0
4-view,TCGA-BP-5000,TCGA-G6-A5PC,1.0
4-view,TCGA-BP-5000,TCGA-G6-A8L7,1.0
4-view,TCGA-BP-5001,TCGA-BP-5004,0.5
4-view,TCGA-BP-5001,TCGA-BP-5006,0.5
4-view,TCGA-BP-5001,TCGA-BP-5007,0.5
4-view,TCGA-BP-5001,TCGA-BP-5009,0.5
4-view,TCGA-BP-5001,TCGA-BP-5010,0.0
4-view,TCGA-BP-5001,TCGA-BP-5174,0.5
4-view,TCGA-BP-5001,TCGA-BP-5175,0.0
4-view,TCGA-BP-5001,TCGA-BP-5180,0.5
4-view,TCGA-BP-5001,TCGA-BP-5181,0.5
4-view,TCGA-BP-5001,TCGA-BP-5183,1.0
4-view,TCGA-BP-5001,TCGA-BP-5184,0.5
4-view,TCGA-BP-5001,TCGA-BP-5186,0.5
4-view,TCGA-BP-5001,TCGA-BP-5187,0.5
4-view,TCGA-BP-5001,TCGA-BP-5189,0.5
4-view,TCGA-BP-5001,TCGA-BP-5190,0.5
4-view,TCGA-BP-5001,TCGA-BP-5191,0.0
4-view,TCGA-BP-5001,TCGA-BP-5192,0.5
4-view,TCGA-BP-5001,TCGA-BP-5194,0.5
4-view,TCGA-BP-5001,TCGA-BP-5195,0.5
4-view,TCGA-BP-5001,TCGA-BP-5196,0.0
4-view,TCGA-BP-5001,TCGA-BP-5199,0.0
4-view,TCGA-BP-5001,TCGA-BP-5200,0.5
4-view,TCGA-BP-5001,TCGA-CJ-4637,0.0
4-view,TCGA-BP-5001,TCGA-CJ-4641,0.0
4-view,TCGA-BP-5001,TCGA-CJ-4900,0.0
4-view,TCGA-BP-5001,TCGA-CJ-4902,0.0
4-view,TCGA-BP-5001,TCGA-CJ-4903,0.5
4-view,TCGA-BP-5001,TCGA-CJ-4904,0.5
4-view,TCGA-BP-5001,TCGA-CJ-4923,0.0
4-view,TCGA-BP-5001,TCGA-CJ-6027,0.5
4-view,TCGA-BP-5001,TCGA-CJ-6028,0.0
4-view,TCGA-BP-5001,TCGA-CJ-6030,0.5
4-view,TCGA-BP-5001,TCGA-CJ-6033,0.0
4-view,TCGA-BP-5001,TCGA-CZ-4859,1.0
4-view,TCGA-BP-5001,TCGA-CZ-4863,1.0
4-view,TCGA-BP-5001,TCGA-CZ-4865,0.0
4-view,TCGA-BP-5001,TCGA-CZ-5451,1.0
4-view,TCGA-BP-5001,TCGA-CZ-5462,0.5
4-view,TCGA-BP-5001,TCGA-CZ-5468,0.0
4-view,TCGA-BP-5001,TCGA-CZ-5984,0.0
4-view,TCGA-BP-5001,TCGA-CZ-5985,0.0
4-view,TCGA-BP-5001,TCGA-CZ-5988,0.5
4-view,TCGA-BP-5001,TCGA-G6-A5PC,0.5
4-view,TCGA-BP-5001,TCGA-G6-A8L7,0.0
4-view,TCGA-BP-5004,TCGA-BP-5006,1.0
4-view,TCGA-BP-5004,TCGA-BP-5007,1.0
4-view,TCGA-BP-5004,TCGA-BP-5009,0.0
4-view,TCGA-BP-5004,TCGA-BP-5010,0.0
4-view,TCGA-BP-5004,TCGA-BP-5174,0.6666666666666666
4-view,TCGA-BP-5004,TCGA-BP-5175,0.0
4-view,TCGA-BP-5004,TCGA-BP-5180,0.0
4-view,TCGA-BP-5004,TCGA-BP-5181,1.0
4-view,TCGA-BP-5004,TCGA-BP-5183,0.6666666666666666
4-view,TCGA-BP-5004,TCGA-BP-5184,1.0
4-view,TCGA-BP-5004,TCGA-BP-5186,0.6666666666666666
4-view,TCGA-BP-5004,TCGA-BP-5187,1.0
4-view,TCGA-BP-5004,TCGA-BP-5189,0.39999999999999997
4-view,TCGA-BP-5004,TCGA-BP-5190,0.8571428571428571
4-view,TCGA-BP-5004,TCGA-BP-5191,0.0
4-view,TCGA-BP-5004,TCGA-BP-5192,1.0
4-view,TCGA-BP-5004,TCGA-BP-5194,1.0
4-view,TCGA-BP-5004,TCGA-BP-5195,1.0
4-view,TCGA-BP-5004,TCGA-BP-5196,0.0
4-view,TCGA-BP-5004,TCGA-BP-5199,0.0
4-view,TCGA-BP-5004,TCGA-BP-5200,0.0
4-view,TCGA-BP-5004,TCGA-CJ-4637,0.0
4-view,TCGA-BP-5004,TCGA-CJ-4641,0.0
4-view,TCGA-BP-5004,TCGA-CJ-4900,0.0
4-view,TCGA-BP-5004,TCGA-CJ-4902,0.0
4-view,TCGA-BP-5004,TCGA-CJ-4903,0.0
4-view,TCGA-BP-5004,TCGA-CJ-4904,1.0
4-view,TCGA-BP-5004,TCGA-CJ-4923,0.0
4-view,TCGA-BP-5004,TCGA-CJ-6027,0.0
4-view,TCGA-BP-5004,TCGA-CJ-6028,0.0
4-view,TCGA-BP-5004,TCGA-CJ-6030,0.0
4-view,TCGA-BP-5004,TCGA-CJ-6033,0.0
4-view,TCGA-BP-5004,TCGA-CZ-4859,0.5
4-view,TCGA-BP-5004,TCGA-CZ-4863,0.5
4-view,TCGA-BP-5004,TCGA-CZ-4865,0.0
4-view,TCGA-BP-5004,TCGA-CZ-5451,1.0
4-view,TCGA-BP-5004,TCGA-CZ-5462,0.0
4-view,TCGA-BP-5004,TCGA-CZ-5468,0.0
4-view,TCGA-BP-5004,TCGA-CZ-5984,0.0
4-view,TCGA-BP-5004,TCGA-CZ-5985,0.0
4-view,TCGA-BP-5004,TCGA-CZ-5988,0.0
4-view,TCGA-BP-5004,TCGA-G6-A5PC,0.0
4-view,TCGA-BP-5004,TCGA-G6-A8L7,0.0
4-view,TCGA-BP-5006,TCGA-BP-5007,1.0
4-view,TCGA-BP-5006,TCGA-BP-5009,0.0
4-view,TCGA-BP-5006,TCGA-BP-5010,0.0
4-view,TCGA-BP-5006,TCGA-BP-5174,0.6666666666666666
4-view,TCGA-BP-5006,TCGA-BP-5175,0.0
4-view,TCGA-BP-5006,TCGA-BP-5180,0.0
4-view,TCGA-BP-5006,TCGA-BP-5181,1.0
4-view,TCGA-BP-5006,TCGA-BP-5183,0.6666666666666666
4-view,TCGA-BP-5006,TCGA-BP-5184,1.0
4-view,TCGA-BP-5006,TCGA-BP-5186,0.6666666666666666
4-view,TCGA-BP-5006,TCGA-BP-5187,1.0
4-view,TCGA-BP-5006,TCGA-BP-5189,0.39999999999999997
4-view,TCGA-BP-5006,TCGA-BP-5190,0.8571428571428571
4-view,TCGA-BP-5006,TCGA-BP-5191,0.0
4-view,TCGA-BP-5006,TCGA-BP-5192,1.0
4-view,TCGA-BP-5006,TCGA-BP-5194,1.0
4-view,TCGA-BP-5006,TCGA-BP-5195,1.0
4-view,TCGA-BP-5006,TCGA-BP-5196,0.0
4-view,TCGA-BP-5006,TCGA-BP-5199,0.0
4-view,TCGA-BP-5006,TCGA-BP-5200,0.0
4-view,TCGA-BP-5006,TCGA-CJ-4637,0.0
4-view,TCGA-BP-5006,TCGA-CJ-4641,0.0
4-view,TCGA-BP-5006,TCGA-CJ-4900,0.0
4-view,TCGA-BP-5006,TCGA-CJ-4902,0.0
4-view,TCGA-BP-5006,TCGA-CJ-4903,0.0
4-view,TCGA-BP-5006,TCGA-CJ-4904,1.0
4-view,TCGA-BP-5006,TCGA-CJ-4923,0.0
4-view,TCGA-BP-5006,TCGA-CJ-6027,0.0
4-view,TCGA-BP-5006,TCGA-CJ-6028,0.0
4-view,TCGA-BP-5006,TCGA-CJ-6030,0.0
4-view,TCGA-BP-5006,TCGA-CJ-6033,0.0
4-view,TCGA-BP-5006,TCGA-CZ-4859,0.5
4-view,TCGA-BP-5006,TCGA-CZ-4863,0.5
4-view,TCGA-BP-5006,TCGA-CZ-4865,0.0
4-view,TCGA-BP-5006,TCGA-CZ-5451,1.0
4-view,TCGA-BP-5006,TCGA-CZ-5462,0.0
4-view,TCGA-BP-5006,TCGA-CZ-5468,0.0
4-view,TCGA-BP-5006,TCGA-CZ-5984,0.0
4-view,TCGA-BP-5006,TCGA-CZ-5985,0.0
4-view,TCGA-BP-5006,TCGA-CZ-5988,0.0
4-view,TCGA-BP-5006,TCGA-G6-A5PC,0.0
4-view,TCGA-BP-5006,TCGA-G6-A8L7,0.0
4-view,TCGA-BP-5007,TCGA-BP-5009,0.0
4-view,TCGA-BP-5007,TCGA-BP-5010,0.0
4-view,TCGA-BP-5007,TCGA-BP-5174,0.6666666666666666
4-view,TCGA-BP-5007,TCGA-BP-5175,0.0
4-view,TCGA-BP-5007,TCGA-BP-5180,0.0
4-view,TCGA-BP-5007,TCGA-BP-5181,1.0
4-view,TCGA-BP-5007,TCGA-BP-5183,0.6666666666666666
4-view,TCGA-BP-5007,TCGA-BP-5184,1.0
4-view,TCGA-BP-5007,TCGA-BP-5186,0.6666666666666666
4-view,TCGA-BP-5007,TCGA-BP-5187,1.0
4-view,TCGA-BP-5007,TCGA-BP-5189,0.39999999999999997
4-view,TCGA-BP-5007,TCGA-BP-5190,0.8571428571428571
4-view,TCGA-BP-5007,TCGA-BP-5191,0.0
4-view,TCGA-BP-5007,TCGA-BP-5192,1.0
4-view,TCGA-BP-5007,TCGA-BP-5194,1.0
4-view,TCGA-BP-5007,TCGA-BP-5195,1.0
4-view,TCGA-BP-5007,TCGA-BP-5196,0.0
4-view,TCGA-BP-5007,TCGA-BP-5199,0.0
4-view,TCGA-BP-5007,TCGA-BP-5200,0.0
4-view,TCGA-BP-5007,TCGA-CJ-4637,0.0
4-view,TCGA-BP-5007,TCGA-CJ-4641,0.0
4-view,TCGA-BP-5007,TCGA-CJ-4900,0.0
4-view,TCGA-BP-5007,TCGA-CJ-4902,0.0
4-view,TCGA-BP-5007,TCGA-CJ-4903,0.0
4-view,TCGA-BP-5007,TCGA-CJ-4904,1.0
4-view,TCGA-BP-5007,TCGA-CJ-4923,0.0
4-view,TCGA-BP-5007,TCGA-CJ-6027,0.0
4-view,TCGA-BP-5007,TCGA-CJ-6028,0.0
4-view,TCGA-BP-5007,TCGA-CJ-6030,0.0
4-view,TCGA-BP-5007,TCGA-CJ-6033,0.0
4-view,TCGA-BP-5007,TCGA-CZ-4859,0.5
4-view,TCGA-BP-5007,TCGA-CZ-4863,0.5
4-view,TCGA-BP-5007,TCGA-CZ-4865,0.0
4-view,TCGA-BP-5007,TCGA-CZ-5451,1.0
4-view,TCGA-BP-5007,TCGA-CZ-5462,0.0
4-view,TCGA-BP-5007,TCGA-CZ-5468,0.0
4-view,TCGA-BP-5007,TCGA-CZ-5984,0.0
4-view,TCGA-BP-5007,TCGA-CZ-5985,0.0
4-view,TCGA-BP-5007,TCGA-CZ-5988,0.0
4-view,TCGA-BP-5007,TCGA-G6-A5PC,0.0
4-view,TCGA-BP-5007,TCGA-G6-A8L7,0.0
4-view,TCGA-BP-5009,TCGA-BP-5010,0.5
4-view,TCGA-BP-5009,TCGA-BP-5174,0.0
4-view,TCGA-BP-5009,TCGA-BP-5175,0.5
4-view,TCGA-BP-5009,TCGA-BP-5180,1.0
4-view,TCGA-BP-5009,TCGA-BP-5181,0.0
4-view,TCGA-BP-5009,TCGA-BP-5183,0.5
4-view,TCGA-BP-5009,TCGA-BP-5184,0.0
4-view,TCGA-BP-5009,TCGA-BP-5186,0.0
4-view,TCGA-BP-5009,TCGA-BP-5187,0.0
4-view,TCGA-BP-5009,TCGA-BP-5189,0.0
4-view,TCGA-BP-5009,TCGA-BP-5190,0.0
4-view,TCGA-BP-5009,TCGA-BP-5191,0.5
4-view,TCGA-BP-5009,TCGA-BP-5192,0.0
4-view,TCGA-BP-5009,TCGA-BP-5194,0.0
4-view,TCGA-BP-5009,TCGA-BP-5195,0.0
4-view,TCGA-BP-5009,TCGA-BP-5196,0.5
4-view,TCGA-BP-5009,TCGA-BP-5199,0.5
4-view,TCGA-BP-5009,TCGA-BP-5200,1.0
4-view,TCGA-BP-5009,TCGA-CJ-4637,0.5
4-view,TCGA-BP-5009,TCGA-CJ-4641,0.5
4-view,TCGA-BP-5009,TCGA-CJ-4900,0.5
4-view,TCGA-BP-5009,TCGA-CJ-4902,0.5
4-view,TCGA-BP-5009,TCGA-CJ-4903,1.0
4-view,TCGA-BP-5009,TCGA-CJ-4904,0.0
4-view,TCGA-BP-5009,TCGA-CJ-4923,0.5
4-view,TCGA-BP-5009,TCGA-CJ-6027,1.0
4-view,TCGA-BP-5009,TCGA-CJ-6028,0.5
4-view,TCGA-BP-5009,TCGA-CJ-6030,1.0
4-view,TCGA-BP-5009,TCGA-CJ-6033,0.5
4-view,TCGA-BP-5009,TCGA-CZ-4859,0.5
4-view,TCGA-BP-5009,TCGA-CZ-4863,0.0
4-view,TCGA-BP-5009,TCGA-CZ-4865,1.0
4-view,TCGA-BP-5009,TCGA-CZ-5451,0.0
4-view,TCGA-BP-5009,TCGA-CZ-5462,1.0
4-view,TCGA-BP-5009,TCGA-CZ-5468,0.5
4-view,TCGA-BP-5009,TCGA-CZ-5984,1.0
4-view,TCGA-BP-5009,TCGA-CZ-5985,0.5
4-view,TCGA-BP-5009,TCGA-CZ-5988,1.0
4-view,TCGA-BP-5009,TCGA-G6-A5PC,1.0
4-view,TCGA-BP-5009,TCGA-G6-A8L7,1.0
4-view,TCGA-BP-5010,TCGA-BP-5174,0.0
4-view,TCGA-BP-5010,TCGA-BP-5175,1.0
4-view,TCGA-BP-5010,TCGA-BP-5180,0.1764705882352941
4-view,TCGA-BP-5010,TCGA-BP-5181,0.0
4-view,TCGA-BP-5010,TCGA-BP-5183,0.0
4-view,TCGA-BP-5010,TCGA-BP-5184,0.0
4-view,TCGA-BP-5010,TCGA-BP-5186,0.0
4-view,TCGA-BP-5010,TCGA-BP-5187,0.0
4-view,TCGA-BP-5010,TCGA-BP-5189,0.0
4-view,TCGA-BP-5010,TCGA-BP-5190,0.0
4-view,TCGA-BP-5010,TCGA-BP-5191,1.0
4-view,TCGA-BP-5010,TCGA-BP-5192,0.0
4-view,TCGA-BP-5010,TCGA-BP-5194,0.0
4-view,TCGA-BP-5010,TCGA-BP-5195,0.0
4-view,TCGA-BP-5010,TCGA-BP-5196,0.75
4-view,TCGA-BP-5010,TCGA-BP-5199,1.0
4-view,TCGA-BP-5010,TCGA-BP-5200,0.5
4-view,TCGA-BP-5010,TCGA-CJ-4637,0.3529411764705882
4-view,TCGA-BP-5010,TCGA-CJ-4641,0.3529411764705882
4-view,TCGA-BP-5010,TCGA-CJ-4900,0.3529411764705882
4-view,TCGA-BP-5010,TCGA-CJ-4902,0.6
4-view,TCGA-BP-5010,TCGA-CJ-4903,0.46153846153846156
4-view,TCGA-BP-5010,TCGA-CJ-4904,0.0
4-view,TCGA-BP-5010,TCGA-CJ-4923,0.5625
4-view,TCGA-BP-5010,TCGA-CJ-6027,0.5
4-view,TCGA-BP-5010,TCGA-CJ-6028,0.3529411764705882
4-view,TCGA-BP-5010,TCGA-CJ-6030,0.1764705882352941
4-view,TCGA-BP-5010,TCGA-CJ-6033,0.6923076923076924
4-view,TCGA-BP-5010,TCGA-CZ-4859,0.0
4-view,TCGA-BP-5010,TCGA-CZ-4863,0.0
4-view,TCGA-BP-5010,TCGA-CZ-4865,1.0
4-view,TCGA-BP-5010,TCGA-CZ-5451,0.0
4-view,TCGA-BP-5010,TCGA-CZ-5462,0.1764705882352941
4-view,TCGA-BP-5010,TCGA-CZ-5468,1.0
4-view,TCGA-BP-5010,TCGA-CZ-5984,1.0
4-view,TCGA-BP-5010,TCGA-CZ-5985,0.3529411764705882
4-view,TCGA-BP-5010,TCGA-CZ-5988,0.5
4-view,TCGA-BP-5010,TCGA-G6-A5PC,0.5
4-view,TCGA-BP-5010,TCGA-G6-A8L7,1.0
4-view,TCGA-BP-5174,TCGA-BP-5175,0.0
4-view,TCGA-BP-5174,TCGA-BP-5180,0.0
4-view,TCGA-BP-5174,TCGA-BP-5181,0.6666666666666666
4-view,TCGA-BP-5174,TCGA-BP-5183,0.3333333333333333
4-view,TCGA-BP-5174,TCGA-BP-5184,0.6666666666666666
4-view,TCGA-BP-5174,TCGA-BP-5186,1.0
4-view,TCGA-BP-5174,TCGA-BP-5187,0.6666666666666666
4-view,TCGA-BP-5174,TCGA-BP-5189,0.7999999999999999
4-view,TCGA-BP-5174,TCGA-BP-5190,0.8333333333333334
4-view,TCGA-BP-5174,TCGA-BP-5191,0.0
4-view,TCGA-BP-5174,TCGA-BP-5192,0.6666666666666666
4-view,TCGA-BP-5174,TCGA-BP-5194,0.6666666666666666
4-view,TCGA-BP-5174,TCGA-BP-5195,0.6666666666666666
4-view,TCGA-BP-5174,TCGA-BP-5196,0.0
4-view,TCGA-BP-5174,TCGA-BP-5199,0.0
4-view,TCGA-BP-5174,TCGA-BP-5200,0.0
4-view,TCGA-BP-5174,TCGA-CJ-4637,0.0
4-view,TCGA-BP-5174,TCGA-CJ-4641,0.0
4-view,TCGA-BP-5174,TCGA-CJ-4900,0.0
4-view,TCGA-BP-5174,TCGA-CJ-4902,0.0
4-view,TCGA-BP-5174,TCGA-CJ-4903,0.0
4-view,TCGA-BP-5174,TCGA-CJ-4904,0.6666666666666666
4-view,TCGA-BP-5174,TCGA-CJ-4923,0.0
4-view,TCGA-BP-5174,TCGA-CJ-6027,0.0
4-view,TCGA-BP-5174,TCGA-CJ-6028,0.0
4-view,TCGA-BP-5174,TCGA-CJ-6030,0.0
4-view,TCGA-BP-5174,TCGA-CJ-6033,0.0
4-view,TCGA-BP-5174,TCGA-CZ-4859,0.5
4-view,TCGA-BP-5174,TCGA-CZ-4863,0.5
4-view,TCGA-BP-5174,TCGA-CZ-4865,0.0
4-view,TCGA-BP-5174,TCGA-CZ-5451,0.6666666666666666
4-view,TCGA-BP-5174,TCGA-CZ-5462,0.0
4-view,TCGA-BP-5174,TCGA-CZ-5468,0.0
4-view,TCGA-BP-5174,TCGA-CZ-5984,0.0
4-view,TCGA-BP-5174,TCGA-CZ-5985,0.0
4-view,TCGA-BP-5174,TCGA-CZ-5988,0.0
4-view,TCGA-BP-5174,TCGA-G6-A5PC,0.0
4-view,TCGA-BP-5174,TCGA-G6-A8L7,0.0
4-view,TCGA-BP-5175,TCGA-BP-5180,0.1764705882352941
4-view,TCGA-BP-5175,TCGA-BP-5181,0.0
4-view,TCGA-BP-5175,TCGA-BP-5183,0.0
4-view,TCGA-BP-5175,TCGA-BP-5184,0.0
4-view,TCGA-BP-5175,TCGA-BP-5186,0.0
4-view,TCGA-BP-5175,TCGA-BP-5187,0.0
4-view,TCGA-BP-5175,TCGA-BP-5189,0.21428571428571425
4-view,TCGA-BP-5175,TCGA-BP-5190,0.0
